JAX Backend: gpu
JAX Devices: [CudaDevice(id=0)]
Loaded config from: /home/kraghavan/projects/ContLearn/runs__/configs/synthetic_graph_10task_condition4_awb_full.json
Problem type: classification
Dataset: synthetic_taskshift
Tasks: 10
AWB enabled: True
Output directory: /home/kraghavan/projects/ContLearn/runs__/experiments/synthetic_graph/results/synthetic_graph_10task_condition4_awb_full_run2
Model path: /home/kraghavan/projects/ContLearn/runs__/experiments/synthetic_graph/results/synthetic_graph_10task_condition4_awb_full_run2/synthetic_graph_10task_condition4_awb_full_run2
############################################################
# Run ID: 2
############################################################
Task-Shift Synthetic Graph Dataset:
====================================
Total graphs: 1000
Train/Test split: 80%/20%
Number of features: 10
Number of classes: 5
Task-shift enabled: True
  Feature noise base: 0.1
  Edge dropout base: 0.05
  Feature shift base: 0.05
============================================================
Task 0
============================================================
Task 0 (training): All 5 classes with perturbation (noise_σ=0.00, edge_drop=0.00, shift=0.00), current=800, memory=800
Task 0 (testing): All 5 classes with perturbation (noise_σ=0.00, edge_drop=0.00, shift=0.00), current=200, memory=800
Task 0 (testing): All 5 classes with perturbation (noise_σ=0.00, edge_drop=0.00, shift=0.00), current=200, memory=800
Standard CL training (lr=0.001000, adaptive_lr_min=1.00e-06, loss_ratio=1.00)
  0%|          | 0/400 [00:00<?, ?it/s]
  0%|          | 1/400 [01:53<12:32:18, 113.13s/it]
  0%|          | 1/400 [01:56<12:32:18, 113.13s/it, CE=1.999799e+00 H=1.999568e+00 dV_dx=0.000000e+00 dV_dθ=-2.308827e-04 ||∇||=3.207113e+01 | Tr=0.2163]
100%|██████████| 2/2 [00:30<00:00, 15.27s/it, CE=4.866441e+00 H=4.866226e+00 dV_dx=2.835709e-06 dV_dθ=-2.186508e-04 ||∇||=6.772697e+01 | Tr=0.1674 Te/Cur=0.2344 Te/Exp=0.1602]
100%|██████████| 2/2 [00:30<00:00, 15.11s/it, CE=4.866441e+00 H=4.866226e+00 dV_dx=2.835709e-06 dV_dθ=-2.186508e-04 ||∇||=6.772697e+01 | Tr=0.1674 Te/Cur=0.2344 Te/Exp=0.1602]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:14<00:14, 14.67s/it]
 50%|█████     | 1/2 [00:37<00:14, 14.67s/it, CE=4.781791e+00 H=4.781616e+00 dV_dx=7.344880e-07 dV_dθ=-1.745484e-04 ||∇||=5.690157e+01 | Tr=0.2061 Te/Cur=0.2891 Te/Exp=0.1992]
100%|██████████| 2/2 [00:37<00:00, 19.42s/it, CE=4.781791e+00 H=4.781616e+00 dV_dx=7.344880e-07 dV_dθ=-1.745484e-04 ||∇||=5.690157e+01 | Tr=0.2061 Te/Cur=0.2891 Te/Exp=0.1992]
100%|██████████| 2/2 [00:37<00:00, 18.71s/it, CE=4.781791e+00 H=4.781616e+00 dV_dx=7.344880e-07 dV_dθ=-1.745484e-04 ||∇||=5.690157e+01 | Tr=0.2061 Te/Cur=0.2891 Te/Exp=0.1992]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:14<00:14, 14.39s/it]
 50%|█████     | 1/2 [00:32<00:14, 14.39s/it, CE=3.508411e+00 H=3.508259e+00 dV_dx=-4.230792e-06 dV_dθ=-1.496959e-04 ||∇||=4.850902e+01 | Tr=0.1986 Te/Cur=0.2539 Te/Exp=0.1914]
100%|██████████| 2/2 [00:32<00:00, 16.36s/it, CE=3.508411e+00 H=3.508259e+00 dV_dx=-4.230792e-06 dV_dθ=-1.496959e-04 ||∇||=4.850902e+01 | Tr=0.1986 Te/Cur=0.2539 Te/Exp=0.1914]
100%|██████████| 2/2 [00:32<00:00, 16.06s/it, CE=3.508411e+00 H=3.508259e+00 dV_dx=-4.230792e-06 dV_dθ=-1.496959e-04 ||∇||=4.850902e+01 | Tr=0.1986 Te/Cur=0.2539 Te/Exp=0.1914]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:14<00:14, 14.06s/it]
 50%|█████     | 1/2 [00:30<00:14, 14.06s/it, CE=2.018032e+00 H=2.017939e+00 dV_dx=-5.198890e-07 dV_dθ=-9.193468e-05 ||∇||=3.169456e+01 | Tr=0.2048 Te/Cur=0.1289 Te/Exp=0.2227]
100%|██████████| 2/2 [00:30<00:00, 15.24s/it, CE=2.018032e+00 H=2.017939e+00 dV_dx=-5.198890e-07 dV_dθ=-9.193468e-05 ||∇||=3.169456e+01 | Tr=0.2048 Te/Cur=0.1289 Te/Exp=0.2227]
100%|██████████| 2/2 [00:30<00:00, 15.06s/it, CE=2.018032e+00 H=2.017939e+00 dV_dx=-5.198890e-07 dV_dθ=-9.193468e-05 ||∇||=3.169456e+01 | Tr=0.2048 Te/Cur=0.1289 Te/Exp=0.2227]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:14<00:14, 14.71s/it]
 50%|█████     | 1/2 [00:32<00:14, 14.71s/it, CE=1.928104e+00 H=1.928022e+00 dV_dx=-3.521863e-06 dV_dθ=-8.027252e-05 ||∇||=2.678425e+01 | Tr=0.2090 Te/Cur=0.1875 Te/Exp=0.1914]
100%|██████████| 2/2 [00:32<00:00, 16.25s/it, CE=1.928104e+00 H=1.928022e+00 dV_dx=-3.521863e-06 dV_dθ=-8.027252e-05 ||∇||=2.678425e+01 | Tr=0.2090 Te/Cur=0.1875 Te/Exp=0.1914]
100%|██████████| 2/2 [00:32<00:00, 16.02s/it, CE=1.928104e+00 H=1.928022e+00 dV_dx=-3.521863e-06 dV_dθ=-8.027252e-05 ||∇||=2.678425e+01 | Tr=0.2090 Te/Cur=0.1875 Te/Exp=0.1914]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:14<00:14, 14.32s/it]
 50%|█████     | 1/2 [00:30<00:14, 14.32s/it, CE=4.773050e+00 H=4.772837e+00 dV_dx=-3.156539e-06 dV_dθ=-2.031244e-04 ||∇||=6.190809e+01 | Tr=0.1765 Te/Cur=0.2344 Te/Exp=0.1641]
100%|██████████| 2/2 [00:30<00:00, 15.56s/it, CE=4.773050e+00 H=4.772837e+00 dV_dx=-3.156539e-06 dV_dθ=-2.031244e-04 ||∇||=6.190809e+01 | Tr=0.1765 Te/Cur=0.2344 Te/Exp=0.1641]
100%|██████████| 2/2 [00:30<00:00, 15.38s/it, CE=4.773050e+00 H=4.772837e+00 dV_dx=-3.156539e-06 dV_dθ=-2.031244e-04 ||∇||=6.190809e+01 | Tr=0.1765 Te/Cur=0.2344 Te/Exp=0.1641]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:15<00:15, 15.91s/it]
 50%|█████     | 1/2 [00:34<00:15, 15.91s/it, CE=3.063965e+00 H=3.063834e+00 dV_dx=1.296627e-06 dV_dθ=-1.302380e-04 ||∇||=4.347074e+01 | Tr=0.1791 Te/Cur=0.2617 Te/Exp=0.1680]
100%|██████████| 2/2 [00:34<00:00, 17.34s/it, CE=3.063965e+00 H=3.063834e+00 dV_dx=1.296627e-06 dV_dθ=-1.302380e-04 ||∇||=4.347074e+01 | Tr=0.1791 Te/Cur=0.2617 Te/Exp=0.1680]
100%|██████████| 2/2 [00:34<00:00, 17.12s/it, CE=3.063965e+00 H=3.063834e+00 dV_dx=1.296627e-06 dV_dθ=-1.302380e-04 ||∇||=4.347074e+01 | Tr=0.1791 Te/Cur=0.2617 Te/Exp=0.1680]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:14<00:14, 14.01s/it]
 50%|█████     | 1/2 [00:30<00:14, 14.01s/it, CE=3.768355e+00 H=3.768138e+00 dV_dx=-2.863087e-07 dV_dθ=-2.156292e-04 ||∇||=6.646640e+01 | Tr=0.1817 Te/Cur=0.2305 Te/Exp=0.2188]
100%|██████████| 2/2 [00:30<00:00, 15.56s/it, CE=3.768355e+00 H=3.768138e+00 dV_dx=-2.863087e-07 dV_dθ=-2.156292e-04 ||∇||=6.646640e+01 | Tr=0.1817 Te/Cur=0.2305 Te/Exp=0.2188]
100%|██████████| 2/2 [00:30<00:00, 15.32s/it, CE=3.768355e+00 H=3.768138e+00 dV_dx=-2.863087e-07 dV_dθ=-2.156292e-04 ||∇||=6.646640e+01 | Tr=0.1817 Te/Cur=0.2305 Te/Exp=0.2188]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:13<00:13, 13.84s/it]
 50%|█████     | 1/2 [00:30<00:13, 13.84s/it, CE=4.599263e+00 H=4.599090e+00 dV_dx=3.004580e-06 dV_dθ=-1.719360e-04 ||∇||=5.634631e+01 | Tr=0.2335 Te/Cur=0.2148 Te/Exp=0.2070]
100%|██████████| 2/2 [00:30<00:00, 15.37s/it, CE=4.599263e+00 H=4.599090e+00 dV_dx=3.004580e-06 dV_dθ=-1.719360e-04 ||∇||=5.634631e+01 | Tr=0.2335 Te/Cur=0.2148 Te/Exp=0.2070]
100%|██████████| 2/2 [00:30<00:00, 15.14s/it, CE=4.599263e+00 H=4.599090e+00 dV_dx=3.004580e-06 dV_dθ=-1.719360e-04 ||∇||=5.634631e+01 | Tr=0.2335 Te/Cur=0.2148 Te/Exp=0.2070]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:13<00:13, 13.68s/it]
 50%|█████     | 1/2 [00:32<00:13, 13.68s/it, CE=3.188299e+00 H=3.188118e+00 dV_dx=2.469467e-06 dV_dθ=-1.848127e-04 ||∇||=5.869573e+01 | Tr=0.2179 Te/Cur=0.2148 Te/Exp=0.2070]
100%|██████████| 2/2 [00:32<00:00, 16.79s/it, CE=3.188299e+00 H=3.188118e+00 dV_dx=2.469467e-06 dV_dθ=-1.848127e-04 ||∇||=5.869573e+01 | Tr=0.2179 Te/Cur=0.2148 Te/Exp=0.2070]
100%|██████████| 2/2 [00:32<00:00, 16.32s/it, CE=3.188299e+00 H=3.188118e+00 dV_dx=2.469467e-06 dV_dθ=-1.848127e-04 ||∇||=5.869573e+01 | Tr=0.2179 Te/Cur=0.2148 Te/Exp=0.2070]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:14<00:14, 14.44s/it]
 50%|█████     | 1/2 [00:31<00:14, 14.44s/it, CE=4.694889e+00 H=4.694699e+00 dV_dx=4.480136e-08 dV_dθ=-1.934548e-04 ||∇||=6.350076e+01 | Tr=0.1579 Te/Cur=0.2500 Te/Exp=0.1875]
100%|██████████| 2/2 [00:31<00:00, 15.99s/it, CE=4.694889e+00 H=4.694699e+00 dV_dx=4.480136e-08 dV_dθ=-1.934548e-04 ||∇||=6.350076e+01 | Tr=0.1579 Te/Cur=0.2500 Te/Exp=0.1875]
100%|██████████| 2/2 [00:31<00:00, 15.76s/it, CE=4.694889e+00 H=4.694699e+00 dV_dx=4.480136e-08 dV_dθ=-1.934548e-04 ||∇||=6.350076e+01 | Tr=0.1579 Te/Cur=0.2500 Te/Exp=0.1875]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:14<00:14, 14.80s/it]
 50%|█████     | 1/2 [00:30<00:14, 14.80s/it, CE=2.486552e+00 H=2.486462e+00 dV_dx=1.951193e-06 dV_dθ=-9.239833e-05 ||∇||=3.225128e+01 | Tr=0.2071 Te/Cur=0.2148 Te/Exp=0.2070]
100%|██████████| 2/2 [00:30<00:00, 15.34s/it, CE=2.486552e+00 H=2.486462e+00 dV_dx=1.951193e-06 dV_dθ=-9.239833e-05 ||∇||=3.225128e+01 | Tr=0.2071 Te/Cur=0.2148 Te/Exp=0.2070]
100%|██████████| 2/2 [00:30<00:00, 15.26s/it, CE=2.486552e+00 H=2.486462e+00 dV_dx=1.951193e-06 dV_dθ=-9.239833e-05 ||∇||=3.225128e+01 | Tr=0.2071 Te/Cur=0.2148 Te/Exp=0.2070]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:14<00:14, 14.78s/it]
 50%|█████     | 1/2 [00:30<00:14, 14.78s/it, CE=3.529440e+00 H=3.529289e+00 dV_dx=-8.319015e-07 dV_dθ=-1.476678e-04 ||∇||=5.006696e+01 | Tr=0.1918 Te/Cur=0.2109 Te/Exp=0.1562]
100%|██████████| 2/2 [00:30<00:00, 15.50s/it, CE=3.529440e+00 H=3.529289e+00 dV_dx=-8.319015e-07 dV_dθ=-1.476678e-04 ||∇||=5.006696e+01 | Tr=0.1918 Te/Cur=0.2109 Te/Exp=0.1562]
100%|██████████| 2/2 [00:30<00:00, 15.39s/it, CE=3.529440e+00 H=3.529289e+00 dV_dx=-8.319015e-07 dV_dθ=-1.476678e-04 ||∇||=5.006696e+01 | Tr=0.1918 Te/Cur=0.2109 Te/Exp=0.1562]
  Search iteration 2/2

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:14<00:14, 14.45s/it]
 50%|█████     | 1/2 [00:30<00:14, 14.45s/it, CE=1.781026e+00 H=1.780988e+00 dV_dx=-1.053881e-06 dV_dθ=-3.839032e-05 ||∇||=1.472642e+01 | Tr=0.1980 Te/Cur=0.1797 Te/Exp=0.1523]
100%|██████████| 2/2 [00:30<00:00, 15.13s/it, CE=1.781026e+00 H=1.780988e+00 dV_dx=-1.053881e-06 dV_dθ=-3.839032e-05 ||∇||=1.472642e+01 | Tr=0.1980 Te/Cur=0.1797 Te/Exp=0.1523]
100%|██████████| 2/2 [00:30<00:00, 15.03s/it, CE=1.781026e+00 H=1.780988e+00 dV_dx=-1.053881e-06 dV_dθ=-3.839032e-05 ||∇||=1.472642e+01 | Tr=0.1980 Te/Cur=0.1797 Te/Exp=0.1523]
I found my baseline 1.781026309606989

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:14<00:14, 14.72s/it]
 50%|█████     | 1/2 [00:33<00:14, 14.72s/it, CE=2.419543e+00 H=2.419436e+00 dV_dx=-1.190912e-06 dV_dθ=-1.071470e-04 ||∇||=3.710450e+01 | Tr=0.1947 Te/Cur=0.1562 Te/Exp=0.1680]
100%|██████████| 2/2 [00:33<00:00, 17.09s/it, CE=2.419543e+00 H=2.419436e+00 dV_dx=-1.190912e-06 dV_dθ=-1.071470e-04 ||∇||=3.710450e+01 | Tr=0.1947 Te/Cur=0.1562 Te/Exp=0.1680]
100%|██████████| 2/2 [00:33<00:00, 16.73s/it, CE=2.419543e+00 H=2.419436e+00 dV_dx=-1.190912e-06 dV_dθ=-1.071470e-04 ||∇||=3.710450e+01 | Tr=0.1947 Te/Cur=0.1562 Te/Exp=0.1680]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:19<00:19, 19.40s/it]
 50%|█████     | 1/2 [00:35<00:19, 19.40s/it, CE=1.730678e+00 H=1.730656e+00 dV_dx=-2.589671e-06 dV_dθ=-1.950343e-05 ||∇||=1.607477e+01 | Tr=0.2400 Te/Cur=0.1836 Te/Exp=0.1680]
100%|██████████| 2/2 [00:35<00:00, 17.36s/it, CE=1.730678e+00 H=1.730656e+00 dV_dx=-2.589671e-06 dV_dθ=-1.950343e-05 ||∇||=1.607477e+01 | Tr=0.2400 Te/Cur=0.1836 Te/Exp=0.1680]
100%|██████████| 2/2 [00:35<00:00, 17.67s/it, CE=1.730678e+00 H=1.730656e+00 dV_dx=-2.589671e-06 dV_dθ=-1.950343e-05 ||∇||=1.607477e+01 | Tr=0.2400 Te/Cur=0.1836 Te/Exp=0.1680]
    Found better architecture: ([10, 134, 134], [134, 304, 272, 5]) with loss 1.730678

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:16<00:16, 16.93s/it]
 50%|█████     | 1/2 [00:33<00:16, 16.93s/it, CE=2.639566e+00 H=2.639490e+00 dV_dx=-2.238660e-06 dV_dθ=-7.287025e-05 ||∇||=2.911266e+01 | Tr=0.2260 Te/Cur=0.2227 Te/Exp=0.2188]
100%|██████████| 2/2 [00:33<00:00, 16.56s/it, CE=2.639566e+00 H=2.639490e+00 dV_dx=-2.238660e-06 dV_dθ=-7.287025e-05 ||∇||=2.911266e+01 | Tr=0.2260 Te/Cur=0.2227 Te/Exp=0.2188]
100%|██████████| 2/2 [00:33<00:00, 16.61s/it, CE=2.639566e+00 H=2.639490e+00 dV_dx=-2.238660e-06 dV_dθ=-7.287025e-05 ||∇||=2.911266e+01 | Tr=0.2260 Te/Cur=0.2227 Te/Exp=0.2188]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:14<00:14, 14.27s/it]
 50%|█████     | 1/2 [00:30<00:14, 14.27s/it, CE=3.174353e+00 H=3.174273e+00 dV_dx=1.270904e-06 dV_dθ=-7.988879e-05 ||∇||=3.056743e+01 | Tr=0.1817 Te/Cur=0.2344 Te/Exp=0.1641]
100%|██████████| 2/2 [00:30<00:00, 15.69s/it, CE=3.174353e+00 H=3.174273e+00 dV_dx=1.270904e-06 dV_dθ=-7.988879e-05 ||∇||=3.056743e+01 | Tr=0.1817 Te/Cur=0.2344 Te/Exp=0.1641]
100%|██████████| 2/2 [00:30<00:00, 15.48s/it, CE=3.174353e+00 H=3.174273e+00 dV_dx=1.270904e-06 dV_dθ=-7.988879e-05 ||∇||=3.056743e+01 | Tr=0.1817 Te/Cur=0.2344 Te/Exp=0.1641]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:16<00:16, 16.66s/it]
 50%|█████     | 1/2 [00:32<00:16, 16.66s/it, CE=1.684965e+00 H=1.684930e+00 dV_dx=3.358400e-06 dV_dθ=-3.708368e-05 ||∇||=1.639138e+01 | Tr=0.2097 Te/Cur=0.1914 Te/Exp=0.1836]
100%|██████████| 2/2 [00:32<00:00, 16.27s/it, CE=1.684965e+00 H=1.684930e+00 dV_dx=3.358400e-06 dV_dθ=-3.708368e-05 ||∇||=1.639138e+01 | Tr=0.2097 Te/Cur=0.1914 Te/Exp=0.1836]
100%|██████████| 2/2 [00:32<00:00, 16.33s/it, CE=1.684965e+00 H=1.684930e+00 dV_dx=3.358400e-06 dV_dθ=-3.708368e-05 ||∇||=1.639138e+01 | Tr=0.2097 Te/Cur=0.1914 Te/Exp=0.1836]
    Found better architecture: ([10, 134, 134], [134, 344, 272, 5]) with loss 1.684965

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:14<00:14, 14.80s/it]
 50%|█████     | 1/2 [00:30<00:14, 14.80s/it, CE=1.678217e+00 H=1.678196e+00 dV_dx=3.404739e-06 dV_dθ=-2.350063e-05 ||∇||=1.205284e+01 | Tr=0.1941 Te/Cur=0.1914 Te/Exp=0.2070]
100%|██████████| 2/2 [00:30<00:00, 15.45s/it, CE=1.678217e+00 H=1.678196e+00 dV_dx=3.404739e-06 dV_dθ=-2.350063e-05 ||∇||=1.205284e+01 | Tr=0.1941 Te/Cur=0.1914 Te/Exp=0.2070]
100%|██████████| 2/2 [00:30<00:00, 15.35s/it, CE=1.678217e+00 H=1.678196e+00 dV_dx=3.404739e-06 dV_dθ=-2.350063e-05 ||∇||=1.205284e+01 | Tr=0.1941 Te/Cur=0.1914 Te/Exp=0.2070]
    Found better architecture: ([10, 134, 134], [134, 384, 192, 5]) with loss 1.678217

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:14<00:14, 14.01s/it]
 50%|█████     | 1/2 [00:30<00:14, 14.01s/it, CE=1.767847e+00 H=1.767818e+00 dV_dx=1.936384e-06 dV_dθ=-3.080535e-05 ||∇||=1.719341e+01 | Tr=0.1970 Te/Cur=0.1172 Te/Exp=0.2188]
100%|██████████| 2/2 [00:30<00:00, 15.27s/it, CE=1.767847e+00 H=1.767818e+00 dV_dx=1.936384e-06 dV_dθ=-3.080535e-05 ||∇||=1.719341e+01 | Tr=0.1970 Te/Cur=0.1172 Te/Exp=0.2188]
100%|██████████| 2/2 [00:30<00:00, 15.08s/it, CE=1.767847e+00 H=1.767818e+00 dV_dx=1.936384e-06 dV_dθ=-3.080535e-05 ||∇||=1.719341e+01 | Tr=0.1970 Te/Cur=0.1172 Te/Exp=0.2188]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:14<00:14, 14.69s/it]
 50%|█████     | 1/2 [00:30<00:14, 14.69s/it, CE=3.782519e+00 H=3.782366e+00 dV_dx=-9.902107e-07 dV_dθ=-1.511571e-04 ||∇||=5.758370e+01 | Tr=0.2038 Te/Cur=0.2148 Te/Exp=0.2070]
100%|██████████| 2/2 [00:30<00:00, 15.45s/it, CE=3.782519e+00 H=3.782366e+00 dV_dx=-9.902107e-07 dV_dθ=-1.511571e-04 ||∇||=5.758370e+01 | Tr=0.2038 Te/Cur=0.2148 Te/Exp=0.2070]
100%|██████████| 2/2 [00:30<00:00, 15.33s/it, CE=3.782519e+00 H=3.782366e+00 dV_dx=-9.902107e-07 dV_dθ=-1.511571e-04 ||∇||=5.758370e+01 | Tr=0.2038 Te/Cur=0.2148 Te/Exp=0.2070]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:16<00:16, 16.62s/it]
 50%|█████     | 1/2 [00:33<00:16, 16.62s/it, CE=1.721906e+00 H=1.721885e+00 dV_dx=5.775047e-06 dV_dθ=-2.610869e-05 ||∇||=1.317827e+01 | Tr=0.2263 Te/Cur=0.2500 Te/Exp=0.2109]
100%|██████████| 2/2 [00:33<00:00, 16.64s/it, CE=1.721906e+00 H=1.721885e+00 dV_dx=5.775047e-06 dV_dθ=-2.610869e-05 ||∇||=1.317827e+01 | Tr=0.2263 Te/Cur=0.2500 Te/Exp=0.2109]
100%|██████████| 2/2 [00:33<00:00, 16.64s/it, CE=1.721906e+00 H=1.721885e+00 dV_dx=5.775047e-06 dV_dθ=-2.610869e-05 ||∇||=1.317827e+01 | Tr=0.2263 Te/Cur=0.2500 Te/Exp=0.2109]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:13<00:13, 13.88s/it]
 50%|█████     | 1/2 [00:33<00:13, 13.88s/it, CE=1.806691e+00 H=1.806666e+00 dV_dx=3.197548e-06 dV_dθ=-2.728573e-05 ||∇||=1.377440e+01 | Tr=0.1762 Te/Cur=0.2266 Te/Exp=0.2266]
100%|██████████| 2/2 [00:33<00:00, 17.31s/it, CE=1.806691e+00 H=1.806666e+00 dV_dx=3.197548e-06 dV_dθ=-2.728573e-05 ||∇||=1.377440e+01 | Tr=0.1762 Te/Cur=0.2266 Te/Exp=0.2266]
100%|██████████| 2/2 [00:33<00:00, 16.80s/it, CE=1.806691e+00 H=1.806666e+00 dV_dx=3.197548e-06 dV_dθ=-2.728573e-05 ||∇||=1.377440e+01 | Tr=0.1762 Te/Cur=0.2266 Te/Exp=0.2266]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:13<00:13, 13.67s/it]
 50%|█████     | 1/2 [00:32<00:13, 13.67s/it, CE=2.018282e+00 H=2.018242e+00 dV_dx=-1.027140e-06 dV_dθ=-3.926973e-05 ||∇||=1.745929e+01 | Tr=0.1999 Te/Cur=0.1992 Te/Exp=0.1602]
100%|██████████| 2/2 [00:32<00:00, 16.83s/it, CE=2.018282e+00 H=2.018242e+00 dV_dx=-1.027140e-06 dV_dθ=-3.926973e-05 ||∇||=1.745929e+01 | Tr=0.1999 Te/Cur=0.1992 Te/Exp=0.1602]
100%|██████████| 2/2 [00:32<00:00, 16.36s/it, CE=2.018282e+00 H=2.018242e+00 dV_dx=-1.027140e-06 dV_dθ=-3.926973e-05 ||∇||=1.745929e+01 | Tr=0.1999 Te/Cur=0.1992 Te/Exp=0.1602]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:14<00:14, 14.03s/it]
 50%|█████     | 1/2 [00:30<00:14, 14.03s/it, CE=2.366009e+00 H=2.365931e+00 dV_dx=1.699631e-06 dV_dθ=-7.859790e-05 ||∇||=3.059469e+01 | Tr=0.2211 Te/Cur=0.2148 Te/Exp=0.2070]
100%|██████████| 2/2 [00:30<00:00, 15.32s/it, CE=2.366009e+00 H=2.365931e+00 dV_dx=1.699631e-06 dV_dθ=-7.859790e-05 ||∇||=3.059469e+01 | Tr=0.2211 Te/Cur=0.2148 Te/Exp=0.2070]
100%|██████████| 2/2 [00:30<00:00, 15.12s/it, CE=2.366009e+00 H=2.365931e+00 dV_dx=1.699631e-06 dV_dθ=-7.859790e-05 ||∇||=3.059469e+01 | Tr=0.2211 Te/Cur=0.2148 Te/Exp=0.2070]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:13<00:13, 13.91s/it]
 50%|█████     | 1/2 [00:30<00:13, 13.91s/it, CE=2.539245e+00 H=2.539183e+00 dV_dx=-3.759716e-07 dV_dθ=-6.297295e-05 ||∇||=2.576911e+01 | Tr=0.2071 Te/Cur=0.2695 Te/Exp=0.1641]
100%|██████████| 2/2 [00:30<00:00, 15.59s/it, CE=2.539245e+00 H=2.539183e+00 dV_dx=-3.759716e-07 dV_dθ=-6.297295e-05 ||∇||=2.576911e+01 | Tr=0.2071 Te/Cur=0.2695 Te/Exp=0.1641]
100%|██████████| 2/2 [00:30<00:00, 15.34s/it, CE=2.539245e+00 H=2.539183e+00 dV_dx=-3.759716e-07 dV_dθ=-6.297295e-05 ||∇||=2.576911e+01 | Tr=0.2071 Te/Cur=0.2695 Te/Exp=0.1641]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:14<00:14, 14.04s/it]
 50%|█████     | 1/2 [00:30<00:14, 14.04s/it, CE=1.688557e+00 H=1.688531e+00 dV_dx=1.211204e-07 dV_dθ=-2.686636e-05 ||∇||=1.348001e+01 | Tr=0.2091 Te/Cur=0.1094 Te/Exp=0.2383]
100%|██████████| 2/2 [00:30<00:00, 15.48s/it, CE=1.688557e+00 H=1.688531e+00 dV_dx=1.211204e-07 dV_dθ=-2.686636e-05 ||∇||=1.348001e+01 | Tr=0.2091 Te/Cur=0.1094 Te/Exp=0.2383]
100%|██████████| 2/2 [00:30<00:00, 15.26s/it, CE=1.688557e+00 H=1.688531e+00 dV_dx=1.211204e-07 dV_dθ=-2.686636e-05 ||∇||=1.348001e+01 | Tr=0.2091 Te/Cur=0.1094 Te/Exp=0.2383]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:14<00:14, 14.17s/it]
 50%|█████     | 1/2 [00:30<00:14, 14.17s/it, CE=1.858939e+00 H=1.858891e+00 dV_dx=-2.728284e-06 dV_dθ=-4.477210e-05 ||∇||=2.302703e+01 | Tr=0.1765 Te/Cur=0.1211 Te/Exp=0.1641]
100%|██████████| 2/2 [00:30<00:00, 15.61s/it, CE=1.858939e+00 H=1.858891e+00 dV_dx=-2.728284e-06 dV_dθ=-4.477210e-05 ||∇||=2.302703e+01 | Tr=0.1765 Te/Cur=0.1211 Te/Exp=0.1641]
100%|██████████| 2/2 [00:30<00:00, 15.39s/it, CE=1.858939e+00 H=1.858891e+00 dV_dx=-2.728284e-06 dV_dθ=-4.477210e-05 ||∇||=2.302703e+01 | Tr=0.1765 Te/Cur=0.1211 Te/Exp=0.1641]

  0%|          | 0/2 [00:00<?, ?it/s]
 50%|█████     | 1/2 [00:13<00:13, 13.80s/it]
 50%|█████     | 1/2 [00:25<00:13, 13.80s/it, CE=2.479457e+00 H=2.479394e+00 dV_dx=-2.636303e-06 dV_dθ=-5.863635e-05 ||∇||=2.776618e+01 | Tr=0.2165 Te/Cur=0.1992 Te/Exp=0.1367]
100%|██████████| 2/2 [00:25<00:00, 12.84s/it, CE=2.479457e+00 H=2.479394e+00 dV_dx=-2.636303e-06 dV_dθ=-5.863635e-05 ||∇||=2.776618e+01 | Tr=0.2165 Te/Cur=0.1992 Te/Exp=0.1367]
