JAX Backend: gpu
JAX Devices: [CudaDevice(id=0)]
Loaded config from: /home/kraghavan/projects/ContLearn/runs__/configs/synthetic_graph_10task_condition4_awb_full.json
Problem type: classification
Dataset: synthetic_taskshift
Tasks: 10
AWB enabled: True
Output directory: /home/kraghavan/projects/ContLearn/runs__/experiments/synthetic_graph/results/synthetic_graph_10task_condition4_awb_full_run0
Model path: /home/kraghavan/projects/ContLearn/runs__/experiments/synthetic_graph/results/synthetic_graph_10task_condition4_awb_full_run0/synthetic_graph_10task_condition4_awb_full_run0
############################################################
# Run ID: 0
############################################################
Task-Shift Synthetic Graph Dataset:
====================================
Number of training graphs: 800
Number of test graphs: 200
Number of features: 10
Number of classes: 5
Task-shift enabled: True
  Feature noise base: 0.1
  Edge dropout base: 0.05
  Feature shift base: 0.05
============================================================
Task 0
============================================================
Task 0 (training): All 5 classes with perturbation (noise_σ=0.00, edge_drop=0.00, shift=0.00), current=800, memory=800
Task 0 (testing): All 5 classes with perturbation (noise_σ=0.00, edge_drop=0.00, shift=0.00), current=200, memory=800
Task 0 (testing): All 5 classes with perturbation (noise_σ=0.00, edge_drop=0.00, shift=0.00), current=200, memory=800
Standard CL training (lr=0.001000, adaptive_lr_min=1.00e-06, loss_ratio=1.00)
  0%|          | 0/400 [00:00<?, ?it/s]
  0%|          | 1/400 [01:53<12:35:02, 113.54s/it]
  0%|          | 1/400 [01:56<12:35:02, 113.54s/it, CE=1.986383e+00 H=1.986229e+00 dV_dx=0.000000e+00 dV_dθ=-1.544919e-04 ||∇||=2.157192e+01 | Tr=0.2248]
 81%|████████▏ | 122/150 [09:08<01:48,  3.89s/it, CE=1.656163e+00 H=1.653429e+00 dV_dx=-1.544232e-06 dV_dθ=-2.731518e-03 ||∇||=5.136608e+02 | Tr=0.3275]
 82%|████████▏ | 123/150 [09:08<01:43,  3.84s/it, CE=1.656163e+00 H=1.653429e+00 dV_dx=-1.544232e-06 dV_dθ=-2.731518e-03 ||∇||=5.136608e+02 | Tr=0.3275]
 82%|████████▏ | 123/150 [09:10<01:43,  3.84s/it, CE=1.655366e+00 H=1.652638e+00 dV_dx=-6.923887e-07 dV_dθ=-2.726849e-03 ||∇||=5.132402e+02 | Tr=0.3295]
 83%|████████▎ | 124/150 [09:10<01:32,  3.54s/it, CE=1.655366e+00 H=1.652638e+00 dV_dx=-6.923887e-07 dV_dθ=-2.726849e-03 ||∇||=5.132402e+02 | Tr=0.3295]
 83%|████████▎ | 124/150 [09:14<01:32,  3.54s/it, CE=1.652147e+00 H=1.649428e+00 dV_dx=-5.658210e-07 dV_dθ=-2.718167e-03 ||∇||=5.103694e+02 | Tr=0.3313]
 83%|████████▎ | 125/150 [09:14<01:25,  3.41s/it, CE=1.652147e+00 H=1.649428e+00 dV_dx=-5.658210e-07 dV_dθ=-2.718167e-03 ||∇||=5.103694e+02 | Tr=0.3313]
 83%|████████▎ | 125/150 [09:17<01:25,  3.41s/it, CE=1.651196e+00 H=1.648495e+00 dV_dx=6.714141e-07 dV_dθ=-2.701365e-03 ||∇||=5.082730e+02 | Tr=0.3313] 
 84%|████████▍ | 126/150 [09:17<01:21,  3.39s/it, CE=1.651196e+00 H=1.648495e+00 dV_dx=6.714141e-07 dV_dθ=-2.701365e-03 ||∇||=5.082730e+02 | Tr=0.3313]
 84%|████████▍ | 126/150 [09:20<01:21,  3.39s/it, CE=1.647920e+00 H=1.645239e+00 dV_dx=1.873194e-07 dV_dθ=-2.681024e-03 ||∇||=5.044293e+02 | Tr=0.3313]
 85%|████████▍ | 127/150 [09:20<01:18,  3.41s/it, CE=1.647920e+00 H=1.645239e+00 dV_dx=1.873194e-07 dV_dθ=-2.681024e-03 ||∇||=5.044293e+02 | Tr=0.3313]
 85%|████████▍ | 127/150 [09:23<01:18,  3.41s/it, CE=1.645886e+00 H=1.643204e+00 dV_dx=-7.667706e-07 dV_dθ=-2.680974e-03 ||∇||=5.032371e+02 | Tr=0.3309]
 85%|████████▌ | 128/150 [09:23<01:11,  3.23s/it, CE=1.645886e+00 H=1.643204e+00 dV_dx=-7.667706e-07 dV_dθ=-2.680974e-03 ||∇||=5.032371e+02 | Tr=0.3309]
 85%|████████▌ | 128/150 [09:26<01:11,  3.23s/it, CE=1.647788e+00 H=1.645106e+00 dV_dx=-1.044239e-06 dV_dθ=-2.680279e-03 ||∇||=5.046510e+02 | Tr=0.3319]
 86%|████████▌ | 129/150 [09:26<01:08,  3.26s/it, CE=1.647788e+00 H=1.645106e+00 dV_dx=-1.044239e-06 dV_dθ=-2.680279e-03 ||∇||=5.046510e+02 | Tr=0.3319]
 86%|████████▌ | 129/150 [09:30<01:08,  3.26s/it, CE=1.640690e+00 H=1.638039e+00 dV_dx=-6.210943e-07 dV_dθ=-2.650195e-03 ||∇||=4.973170e+02 | Tr=0.3307]
 87%|████████▋ | 130/150 [09:30<01:05,  3.29s/it, CE=1.640690e+00 H=1.638039e+00 dV_dx=-6.210943e-07 dV_dθ=-2.650195e-03 ||∇||=4.973170e+02 | Tr=0.3307]
 87%|████████▋ | 130/150 [09:33<01:05,  3.29s/it, CE=1.642303e+00 H=1.639656e+00 dV_dx=-4.171604e-07 dV_dθ=-2.646109e-03 ||∇||=4.980099e+02 | Tr=0.3307]
 87%|████████▋ | 131/150 [09:33<01:03,  3.32s/it, CE=1.642303e+00 H=1.639656e+00 dV_dx=-4.171604e-07 dV_dθ=-2.646109e-03 ||∇||=4.980099e+02 | Tr=0.3307]
 87%|████████▋ | 131/150 [09:37<01:03,  3.32s/it, CE=1.641086e+00 H=1.638445e+00 dV_dx=1.796484e-06 dV_dθ=-2.643097e-03 ||∇||=4.969091e+02 | Tr=0.3311] 
 88%|████████▊ | 132/150 [09:37<00:59,  3.31s/it, CE=1.641086e+00 H=1.638445e+00 dV_dx=1.796484e-06 dV_dθ=-2.643097e-03 ||∇||=4.969091e+02 | Tr=0.3311]
 88%|████████▊ | 132/150 [09:40<00:59,  3.31s/it, CE=1.636281e+00 H=1.633675e+00 dV_dx=-3.829395e-07 dV_dθ=-2.606308e-03 ||∇||=4.905109e+02 | Tr=0.3311]
 89%|████████▊ | 133/150 [09:40<00:59,  3.49s/it, CE=1.636281e+00 H=1.633675e+00 dV_dx=-3.829395e-07 dV_dθ=-2.606308e-03 ||∇||=4.905109e+02 | Tr=0.3311]
 89%|████████▊ | 133/150 [09:44<00:59,  3.49s/it, CE=1.633196e+00 H=1.630605e+00 dV_dx=-6.981664e-07 dV_dθ=-2.590036e-03 ||∇||=4.873739e+02 | Tr=0.3321]
 89%|████████▉ | 134/150 [09:44<00:54,  3.38s/it, CE=1.633196e+00 H=1.630605e+00 dV_dx=-6.981664e-07 dV_dθ=-2.590036e-03 ||∇||=4.873739e+02 | Tr=0.3321]
 89%|████████▉ | 134/150 [09:47<00:54,  3.38s/it, CE=1.637807e+00 H=1.635183e+00 dV_dx=-2.981486e-07 dV_dθ=-2.624605e-03 ||∇||=4.934765e+02 | Tr=0.3321]
 90%|█████████ | 135/150 [09:47<00:51,  3.47s/it, CE=1.637807e+00 H=1.635183e+00 dV_dx=-2.981486e-07 dV_dθ=-2.624605e-03 ||∇||=4.934765e+02 | Tr=0.3321]
 90%|█████████ | 135/150 [09:51<00:51,  3.47s/it, CE=1.630231e+00 H=1.627653e+00 dV_dx=-8.073877e-07 dV_dθ=-2.577169e-03 ||∇||=4.844556e+02 | Tr=0.3329]
 91%|█████████ | 136/150 [09:51<00:51,  3.66s/it, CE=1.630231e+00 H=1.627653e+00 dV_dx=-8.073877e-07 dV_dθ=-2.577169e-03 ||∇||=4.844556e+02 | Tr=0.3329]
 91%|█████████ | 136/150 [09:55<00:51,  3.66s/it, CE=1.628921e+00 H=1.626360e+00 dV_dx=4.119755e-07 dV_dθ=-2.561550e-03 ||∇||=4.813752e+02 | Tr=0.3337] 
 91%|█████████▏| 137/150 [09:55<00:46,  3.58s/it, CE=1.628921e+00 H=1.626360e+00 dV_dx=4.119755e-07 dV_dθ=-2.561550e-03 ||∇||=4.813752e+02 | Tr=0.3337]
 91%|█████████▏| 137/150 [09:58<00:46,  3.58s/it, CE=1.630306e+00 H=1.627727e+00 dV_dx=-1.040185e-06 dV_dθ=-2.577942e-03 ||∇||=4.845110e+02 | Tr=0.3325]
 92%|█████████▏| 138/150 [09:58<00:42,  3.55s/it, CE=1.630306e+00 H=1.627727e+00 dV_dx=-1.040185e-06 dV_dθ=-2.577942e-03 ||∇||=4.845110e+02 | Tr=0.3325]
 92%|█████████▏| 138/150 [10:01<00:42,  3.55s/it, CE=1.629170e+00 H=1.626598e+00 dV_dx=3.429199e-07 dV_dθ=-2.572934e-03 ||∇||=4.833757e+02 | Tr=0.3327] 
 93%|█████████▎| 139/150 [10:01<00:37,  3.44s/it, CE=1.629170e+00 H=1.626598e+00 dV_dx=3.429199e-07 dV_dθ=-2.572934e-03 ||∇||=4.833757e+02 | Tr=0.3327]
 93%|█████████▎| 139/150 [10:05<00:37,  3.44s/it, CE=1.624555e+00 H=1.622013e+00 dV_dx=2.223664e-06 dV_dθ=-2.544169e-03 ||∇||=4.781175e+02 | Tr=0.3367]
 93%|█████████▎| 140/150 [10:05<00:34,  3.43s/it, CE=1.624555e+00 H=1.622013e+00 dV_dx=2.223664e-06 dV_dθ=-2.544169e-03 ||∇||=4.781175e+02 | Tr=0.3367]
 93%|█████████▎| 140/150 [10:08<00:34,  3.43s/it, CE=1.626693e+00 H=1.624131e+00 dV_dx=-1.274831e-06 dV_dθ=-2.561019e-03 ||∇||=4.804530e+02 | Tr=0.3347]
 94%|█████████▍| 141/150 [10:08<00:30,  3.40s/it, CE=1.626693e+00 H=1.624131e+00 dV_dx=-1.274831e-06 dV_dθ=-2.561019e-03 ||∇||=4.804530e+02 | Tr=0.3347]
 94%|█████████▍| 141/150 [10:12<00:30,  3.40s/it, CE=1.625300e+00 H=1.622745e+00 dV_dx=-8.314262e-07 dV_dθ=-2.554599e-03 ||∇||=4.791278e+02 | Tr=0.3369]
 95%|█████████▍| 142/150 [10:12<00:28,  3.55s/it, CE=1.625300e+00 H=1.622745e+00 dV_dx=-8.314262e-07 dV_dθ=-2.554599e-03 ||∇||=4.791278e+02 | Tr=0.3369]
 95%|█████████▍| 142/150 [10:15<00:28,  3.55s/it, CE=1.619695e+00 H=1.617181e+00 dV_dx=-1.839009e-08 dV_dθ=-2.513728e-03 ||∇||=4.711405e+02 | Tr=0.3371]
 95%|█████████▌| 143/150 [10:15<00:24,  3.48s/it, CE=1.619695e+00 H=1.617181e+00 dV_dx=-1.839009e-08 dV_dθ=-2.513728e-03 ||∇||=4.711405e+02 | Tr=0.3371]
 95%|█████████▌| 143/150 [10:19<00:24,  3.48s/it, CE=1.621372e+00 H=1.618842e+00 dV_dx=8.479862e-07 dV_dθ=-2.531106e-03 ||∇||=4.743220e+02 | Tr=0.3389] 
 96%|█████████▌| 144/150 [10:19<00:21,  3.51s/it, CE=1.621372e+00 H=1.618842e+00 dV_dx=8.479862e-07 dV_dθ=-2.531106e-03 ||∇||=4.743220e+02 | Tr=0.3389]
 96%|█████████▌| 144/150 [10:22<00:21,  3.51s/it, CE=1.620925e+00 H=1.618391e+00 dV_dx=-1.362325e-07 dV_dθ=-2.534046e-03 ||∇||=4.749359e+02 | Tr=0.3359]
 97%|█████████▋| 145/150 [10:22<00:17,  3.48s/it, CE=1.620925e+00 H=1.618391e+00 dV_dx=-1.362325e-07 dV_dθ=-2.534046e-03 ||∇||=4.749359e+02 | Tr=0.3359]
 97%|█████████▋| 145/150 [10:26<00:17,  3.48s/it, CE=1.619310e+00 H=1.616783e+00 dV_dx=-5.917285e-07 dV_dθ=-2.526700e-03 ||∇||=4.733908e+02 | Tr=0.3377]
 97%|█████████▋| 146/150 [10:26<00:13,  3.50s/it, CE=1.619310e+00 H=1.616783e+00 dV_dx=-5.917285e-07 dV_dθ=-2.526700e-03 ||∇||=4.733908e+02 | Tr=0.3377]
 97%|█████████▋| 146/150 [10:29<00:13,  3.50s/it, CE=1.616600e+00 H=1.614089e+00 dV_dx=5.342837e-07 dV_dθ=-2.511656e-03 ||∇||=4.702449e+02 | Tr=0.3397] 
 98%|█████████▊| 147/150 [10:29<00:10,  3.34s/it, CE=1.616600e+00 H=1.614089e+00 dV_dx=5.342837e-07 dV_dθ=-2.511656e-03 ||∇||=4.702449e+02 | Tr=0.3397]
 98%|█████████▊| 147/150 [10:32<00:10,  3.34s/it, CE=1.616044e+00 H=1.613532e+00 dV_dx=-6.793221e-08 dV_dθ=-2.511728e-03 ||∇||=4.699759e+02 | Tr=0.3385]
 99%|█████████▊| 148/150 [10:32<00:06,  3.14s/it, CE=1.616044e+00 H=1.613532e+00 dV_dx=-6.793221e-08 dV_dθ=-2.511728e-03 ||∇||=4.699759e+02 | Tr=0.3385]
 99%|█████████▊| 148/150 [10:35<00:06,  3.14s/it, CE=1.615798e+00 H=1.613286e+00 dV_dx=-3.099689e-07 dV_dθ=-2.512158e-03 ||∇||=4.698988e+02 | Tr=0.3407]
 99%|█████████▉| 149/150 [10:35<00:03,  3.32s/it, CE=1.615798e+00 H=1.613286e+00 dV_dx=-3.099689e-07 dV_dθ=-2.512158e-03 ||∇||=4.698988e+02 | Tr=0.3407]
 99%|█████████▉| 149/150 [10:45<00:03,  3.32s/it, CE=1.612046e+00 H=1.609554e+00 dV_dx=1.491467e-06 dV_dθ=-2.493003e-03 ||∇||=4.665371e+02 | Tr=0.3413 Te/Cur=0.2812 Te/Exp=0.3281]
100%|██████████| 150/150 [10:50<00:00,  6.70s/it, CE=1.612046e+00 H=1.609554e+00 dV_dx=1.491467e-06 dV_dθ=-2.493003e-03 ||∇||=4.665371e+02 | Tr=0.3413 Te/Cur=0.2812 Te/Exp=0.3281]
100%|██████████| 150/150 [10:50<00:00,  4.34s/it, CE=1.612046e+00 H=1.609554e+00 dV_dx=1.491467e-06 dV_dθ=-2.493003e-03 ||∇||=4.665371e+02 | Tr=0.3413 Te/Cur=0.2812 Te/Exp=0.3281]
  AB loss: 1.612046
  Continuing AB training (iter 2)

  0%|          | 0/150 [00:00<?, ?it/s]
  1%|          | 1/150 [00:05<13:02,  5.25s/it]
  1%|          | 1/150 [00:09<13:02,  5.25s/it, CE=1.609743e+00 H=1.607263e+00 dV_dx=1.489529e-06 dV_dθ=-2.481820e-03 ||∇||=4.638906e+02 | Tr=0.3413]
  1%|▏         | 2/150 [00:09<11:22,  4.61s/it, CE=1.609743e+00 H=1.607263e+00 dV_dx=1.489529e-06 dV_dθ=-2.481820e-03 ||∇||=4.638906e+02 | Tr=0.3413]
  1%|▏         | 2/150 [00:12<11:22,  4.61s/it, CE=1.606097e+00 H=1.603643e+00 dV_dx=7.853907e-07 dV_dθ=-2.454837e-03 ||∇||=4.580819e+02 | Tr=0.3431]
  2%|▏         | 3/150 [00:12<10:06,  4.12s/it, CE=1.606097e+00 H=1.603643e+00 dV_dx=7.853907e-07 dV_dθ=-2.454837e-03 ||∇||=4.580819e+02 | Tr=0.3431]
  2%|▏         | 3/150 [00:16<10:06,  4.12s/it, CE=1.607580e+00 H=1.605116e+00 dV_dx=3.199483e-07 dV_dθ=-2.464623e-03 ||∇||=4.599426e+02 | Tr=0.3413]
  3%|▎         | 4/150 [00:16<09:32,  3.92s/it, CE=1.607580e+00 H=1.605116e+00 dV_dx=3.199483e-07 dV_dθ=-2.464623e-03 ||∇||=4.599426e+02 | Tr=0.3413]
  3%|▎         | 4/150 [00:20<09:32,  3.92s/it, CE=1.604618e+00 H=1.602167e+00 dV_dx=-1.324249e-06 dV_dθ=-2.449225e-03 ||∇||=4.571172e+02 | Tr=0.3446]
  3%|▎         | 5/150 [00:20<09:39,  3.99s/it, CE=1.604618e+00 H=1.602167e+00 dV_dx=-1.324249e-06 dV_dθ=-2.449225e-03 ||∇||=4.571172e+02 | Tr=0.3446]
  3%|▎         | 5/150 [00:23<09:39,  3.99s/it, CE=1.605826e+00 H=1.603365e+00 dV_dx=-5.301034e-07 dV_dθ=-2.461053e-03 ||∇||=4.591803e+02 | Tr=0.3421]
  4%|▍         | 6/150 [00:23<08:52,  3.70s/it, CE=1.605826e+00 H=1.603365e+00 dV_dx=-5.301034e-07 dV_dθ=-2.461053e-03 ||∇||=4.591803e+02 | Tr=0.3421]
  4%|▍         | 6/150 [00:27<08:52,  3.70s/it, CE=1.602474e+00 H=1.600030e+00 dV_dx=-3.191587e-07 dV_dθ=-2.443384e-03 ||∇||=4.562357e+02 | Tr=0.3442]
  5%|▍         | 7/150 [00:27<08:26,  3.55s/it, CE=1.602474e+00 H=1.600030e+00 dV_dx=-3.191587e-07 dV_dθ=-2.443384e-03 ||∇||=4.562357e+02 | Tr=0.3442]
  5%|▍         | 7/150 [00:30<08:26,  3.55s/it, CE=1.602402e+00 H=1.599960e+00 dV_dx=-9.692625e-07 dV_dθ=-2.441470e-03 ||∇||=4.553495e+02 | Tr=0.3429]
  5%|▌         | 8/150 [00:30<08:17,  3.50s/it, CE=1.602402e+00 H=1.599960e+00 dV_dx=-9.692625e-07 dV_dθ=-2.441470e-03 ||∇||=4.553495e+02 | Tr=0.3429]
  5%|▌         | 8/150 [00:33<08:17,  3.50s/it, CE=1.600893e+00 H=1.598455e+00 dV_dx=8.211487e-07 dV_dθ=-2.438491e-03 ||∇||=4.550217e+02 | Tr=0.3411] 
  6%|▌         | 9/150 [00:33<08:00,  3.41s/it, CE=1.600893e+00 H=1.598455e+00 dV_dx=8.211487e-07 dV_dθ=-2.438491e-03 ||∇||=4.550217e+02 | Tr=0.3411]
  6%|▌         | 9/150 [00:37<08:00,  3.41s/it, CE=1.598109e+00 H=1.595685e+00 dV_dx=-1.489518e-07 dV_dθ=-2.423527e-03 ||∇||=4.525600e+02 | Tr=0.3444]
  7%|▋         | 10/150 [00:37<08:13,  3.52s/it, CE=1.598109e+00 H=1.595685e+00 dV_dx=-1.489518e-07 dV_dθ=-2.423527e-03 ||∇||=4.525600e+02 | Tr=0.3444]
  7%|▋         | 10/150 [00:40<08:13,  3.52s/it, CE=1.601161e+00 H=1.598712e+00 dV_dx=-5.421267e-08 dV_dθ=-2.448080e-03 ||∇||=4.563495e+02 | Tr=0.3399]
  7%|▋         | 11/150 [00:40<08:01,  3.46s/it, CE=1.601161e+00 H=1.598712e+00 dV_dx=-5.421267e-08 dV_dθ=-2.448080e-03 ||∇||=4.563495e+02 | Tr=0.3399]
  7%|▋         | 11/150 [00:44<08:01,  3.46s/it, CE=1.594279e+00 H=1.591872e+00 dV_dx=-1.385314e-06 dV_dθ=-2.406073e-03 ||∇||=4.489382e+02 | Tr=0.3452]
  8%|▊         | 12/150 [00:44<07:49,  3.40s/it, CE=1.594279e+00 H=1.591872e+00 dV_dx=-1.385314e-06 dV_dθ=-2.406073e-03 ||∇||=4.489382e+02 | Tr=0.3452]
  8%|▊         | 12/150 [00:47<07:49,  3.40s/it, CE=1.591458e+00 H=1.589070e+00 dV_dx=-2.094471e-07 dV_dθ=-2.388479e-03 ||∇||=4.450601e+02 | Tr=0.3452]
  9%|▊         | 13/150 [00:47<07:34,  3.32s/it, CE=1.591458e+00 H=1.589070e+00 dV_dx=-2.094471e-07 dV_dθ=-2.388479e-03 ||∇||=4.450601e+02 | Tr=0.3452]
  9%|▊         | 13/150 [00:50<07:34,  3.32s/it, CE=1.592884e+00 H=1.590482e+00 dV_dx=1.059906e-06 dV_dθ=-2.402691e-03 ||∇||=4.474413e+02 | Tr=0.3448] 
  9%|▉         | 14/150 [00:50<07:37,  3.37s/it, CE=1.592884e+00 H=1.590482e+00 dV_dx=1.059906e-06 dV_dθ=-2.402691e-03 ||∇||=4.474413e+02 | Tr=0.3448]
  9%|▉         | 14/150 [00:54<07:37,  3.37s/it, CE=1.587028e+00 H=1.584662e+00 dV_dx=-4.354027e-07 dV_dθ=-2.365388e-03 ||∇||=4.404466e+02 | Tr=0.3429]
 10%|█         | 15/150 [00:54<07:51,  3.49s/it, CE=1.587028e+00 H=1.584662e+00 dV_dx=-4.354027e-07 dV_dθ=-2.365388e-03 ||∇||=4.404466e+02 | Tr=0.3429]
 10%|█         | 15/150 [00:58<07:51,  3.49s/it, CE=1.586131e+00 H=1.583768e+00 dV_dx=1.295483e-07 dV_dθ=-2.363571e-03 ||∇||=4.399350e+02 | Tr=0.3435] 
 11%|█         | 16/150 [00:58<08:20,  3.74s/it, CE=1.586131e+00 H=1.583768e+00 dV_dx=1.295483e-07 dV_dθ=-2.363571e-03 ||∇||=4.399350e+02 | Tr=0.3435]
 11%|█         | 16/150 [01:02<08:20,  3.74s/it, CE=1.586724e+00 H=1.584354e+00 dV_dx=8.256080e-07 dV_dθ=-2.371084e-03 ||∇||=4.408060e+02 | Tr=0.3421]
 11%|█▏        | 17/150 [01:02<08:30,  3.84s/it, CE=1.586724e+00 H=1.584354e+00 dV_dx=8.256080e-07 dV_dθ=-2.371084e-03 ||∇||=4.408060e+02 | Tr=0.3421]
 11%|█▏        | 17/150 [01:07<08:30,  3.84s/it, CE=1.578062e+00 H=1.575750e+00 dV_dx=5.376751e-07 dV_dθ=-2.312793e-03 ||∇||=4.302398e+02 | Tr=0.3427]
 12%|█▏        | 18/150 [01:07<08:44,  3.98s/it, CE=1.578062e+00 H=1.575750e+00 dV_dx=5.376751e-07 dV_dθ=-2.312793e-03 ||∇||=4.302398e+02 | Tr=0.3427]
 12%|█▏        | 18/150 [01:10<08:44,  3.98s/it, CE=1.588729e+00 H=1.586337e+00 dV_dx=-1.526950e-06 dV_dθ=-2.390133e-03 ||∇||=4.440208e+02 | Tr=0.3446]
 13%|█▎        | 19/150 [01:10<08:32,  3.91s/it, CE=1.588729e+00 H=1.586337e+00 dV_dx=-1.526950e-06 dV_dθ=-2.390133e-03 ||∇||=4.440208e+02 | Tr=0.3446]
 13%|█▎        | 19/150 [01:13<08:32,  3.91s/it, CE=1.570480e+00 H=1.568213e+00 dV_dx=-8.290523e-07 dV_dθ=-2.266253e-03 ||∇||=4.212408e+02 | Tr=0.3446]
 13%|█▎        | 20/150 [01:13<07:46,  3.59s/it, CE=1.570480e+00 H=1.568213e+00 dV_dx=-8.290523e-07 dV_dθ=-2.266253e-03 ||∇||=4.212408e+02 | Tr=0.3446]
 13%|█▎        | 20/150 [01:17<07:46,  3.59s/it, CE=1.587332e+00 H=1.584947e+00 dV_dx=1.298564e-06 dV_dθ=-2.385366e-03 ||∇||=4.425518e+02 | Tr=0.3427] 
 14%|█▍        | 21/150 [01:17<07:38,  3.55s/it, CE=1.587332e+00 H=1.584947e+00 dV_dx=1.298564e-06 dV_dθ=-2.385366e-03 ||∇||=4.425518e+02 | Tr=0.3427]
 14%|█▍        | 21/150 [01:20<07:38,  3.55s/it, CE=1.570297e+00 H=1.568023e+00 dV_dx=-9.720294e-07 dV_dθ=-2.273221e-03 ||∇||=4.220500e+02 | Tr=0.3454]
 15%|█▍        | 22/150 [01:20<07:21,  3.45s/it, CE=1.570297e+00 H=1.568023e+00 dV_dx=-9.720294e-07 dV_dθ=-2.273221e-03 ||∇||=4.220500e+02 | Tr=0.3454]
 15%|█▍        | 22/150 [01:23<07:21,  3.45s/it, CE=1.581965e+00 H=1.579610e+00 dV_dx=5.743534e-07 dV_dθ=-2.356369e-03 ||∇||=4.372507e+02 | Tr=0.3450] 
 15%|█▌        | 23/150 [01:23<07:23,  3.49s/it, CE=1.581965e+00 H=1.579610e+00 dV_dx=5.743534e-07 dV_dθ=-2.356369e-03 ||∇||=4.372507e+02 | Tr=0.3450]
 15%|█▌        | 23/150 [01:27<07:23,  3.49s/it, CE=1.567210e+00 H=1.564945e+00 dV_dx=-6.416435e-07 dV_dθ=-2.264021e-03 ||∇||=4.200668e+02 | Tr=0.3468]
 16%|█▌        | 24/150 [01:27<07:35,  3.61s/it, CE=1.567210e+00 H=1.564945e+00 dV_dx=-6.416435e-07 dV_dθ=-2.264021e-03 ||∇||=4.200668e+02 | Tr=0.3468]
 16%|█▌        | 24/150 [01:31<07:35,  3.61s/it, CE=1.578456e+00 H=1.576114e+00 dV_dx=3.750925e-07 dV_dθ=-2.341704e-03 ||∇||=4.345744e+02 | Tr=0.3456] 
 17%|█▋        | 25/150 [01:31<07:28,  3.59s/it, CE=1.578456e+00 H=1.576114e+00 dV_dx=3.750925e-07 dV_dθ=-2.341704e-03 ||∇||=4.345744e+02 | Tr=0.3456]
 17%|█▋        | 25/150 [01:35<07:28,  3.59s/it, CE=1.564010e+00 H=1.561763e+00 dV_dx=-2.804183e-07 dV_dθ=-2.246219e-03 ||∇||=4.169307e+02 | Tr=0.3454]
 17%|█▋        | 26/150 [01:35<07:37,  3.69s/it, CE=1.564010e+00 H=1.561763e+00 dV_dx=-2.804183e-07 dV_dθ=-2.246219e-03 ||∇||=4.169307e+02 | Tr=0.3454]
 17%|█▋        | 26/150 [01:39<07:37,  3.69s/it, CE=1.574882e+00 H=1.572564e+00 dV_dx=9.687487e-07 dV_dθ=-2.318395e-03 ||∇||=4.301066e+02 | Tr=0.3470] 
 18%|█▊        | 27/150 [01:39<07:39,  3.74s/it, CE=1.574882e+00 H=1.572564e+00 dV_dx=9.687487e-07 dV_dθ=-2.318395e-03 ||∇||=4.301066e+02 | Tr=0.3470]
 18%|█▊        | 27/150 [01:42<07:39,  3.74s/it, CE=1.561086e+00 H=1.558859e+00 dV_dx=-2.054822e-09 dV_dθ=-2.226805e-03 ||∇||=4.131678e+02 | Tr=0.3442]
 19%|█▊        | 28/150 [01:42<07:30,  3.69s/it, CE=1.561086e+00 H=1.558859e+00 dV_dx=-2.054822e-09 dV_dθ=-2.226805e-03 ||∇||=4.131678e+02 | Tr=0.3442]
 19%|█▊        | 28/150 [01:46<07:30,  3.69s/it, CE=1.573122e+00 H=1.570812e+00 dV_dx=6.151930e-07 dV_dθ=-2.310452e-03 ||∇||=4.284225e+02 | Tr=0.3458] 
 19%|█▉        | 29/150 [01:46<07:16,  3.60s/it, CE=1.573122e+00 H=1.570812e+00 dV_dx=6.151930e-07 dV_dθ=-2.310452e-03 ||∇||=4.284225e+02 | Tr=0.3458]
 19%|█▉        | 29/150 [01:49<07:16,  3.60s/it, CE=1.556229e+00 H=1.554034e+00 dV_dx=7.051376e-07 dV_dθ=-2.195753e-03 ||∇||=4.073912e+02 | Tr=0.3444]
 20%|██        | 30/150 [01:49<06:58,  3.49s/it, CE=1.556229e+00 H=1.554034e+00 dV_dx=7.051376e-07 dV_dθ=-2.195753e-03 ||∇||=4.073912e+02 | Tr=0.3444]
 20%|██        | 30/150 [01:52<06:58,  3.49s/it, CE=1.571532e+00 H=1.569230e+00 dV_dx=4.916629e-07 dV_dθ=-2.302877e-03 ||∇||=4.268163e+02 | Tr=0.3429]
 21%|██        | 31/150 [01:52<06:49,  3.44s/it, CE=1.571532e+00 H=1.569230e+00 dV_dx=4.916629e-07 dV_dθ=-2.302877e-03 ||∇||=4.268163e+02 | Tr=0.3429]
 21%|██        | 31/150 [01:56<06:49,  3.44s/it, CE=1.553384e+00 H=1.551200e+00 dV_dx=-6.848500e-07 dV_dθ=-2.182663e-03 ||∇||=4.046564e+02 | Tr=0.3438]
 21%|██▏       | 32/150 [01:56<06:56,  3.53s/it, CE=1.553384e+00 H=1.551200e+00 dV_dx=-6.848500e-07 dV_dθ=-2.182663e-03 ||∇||=4.046564e+02 | Tr=0.3438]
 21%|██▏       | 32/150 [01:59<06:56,  3.53s/it, CE=1.568572e+00 H=1.566282e+00 dV_dx=-1.509286e-06 dV_dθ=-2.289371e-03 ||∇||=4.242217e+02 | Tr=0.3450]
 22%|██▏       | 33/150 [01:59<06:50,  3.51s/it, CE=1.568572e+00 H=1.566282e+00 dV_dx=-1.509286e-06 dV_dθ=-2.289371e-03 ||∇||=4.242217e+02 | Tr=0.3450]
